State,District,Kind_of_Data,Type_of_initative,Dropdown_list,Card Title,Card Description,Helpline_numbers,Link,Eligibilty (if any),Documents Required (if any),Duration,Any other relevant details,Source links for PDFs,
Punjab,Patiala,District,Food View,Ration,List of Grocery store to provide ration at home,from 28/03/2020-31/07/2020,,https://cdn.s3waas.gov.in/s38cb22bdd0b7ba1ab13d742e22eed8da2/uploads/2020/03/2020032953.pdf,,,,,https://patiala.nic.in/whats-new/whats-new,
Punjab,Patiala,District,Food View,Food delivery,Essentail commodities list for public with contact details,,,https://cdn.s3waas.gov.in/s38cb22bdd0b7ba1ab13d742e22eed8da2/uploads/2020/03/2020032620.pdf,,,,,https://patiala.nic.in/whats-new/whats-new,
Punjab,Patiala,District,Health View,Others,Helpline numbers of medical officers at Patiala,,,https://cdn.s3waas.gov.in/s38cb22bdd0b7ba1ab13d742e22eed8da2/uploads/2020/03/2020032735.pdf,,,,,https://rupnagar.nic.in/essential-items-supply/,
Punjab,Roop Nagar,District,Food View,Food delivery,Contact details for essential items supply for sub divison Rupnagar,,,https://cdn.s3waas.gov.in/s3e2c0be24560d78c5e599c2a9c9d0bbd2/uploads/2020/03/2020032949.pdf,,,,,https://rupnagar.nic.in/essential-items-supply/,
Punjab,Roop Nagar,District,Food View,Food delivery,Contact details for essential items supply for Sub Division Sri Anandpur Sahib,,,https://cdn.s3waas.gov.in/s3e2c0be24560d78c5e599c2a9c9d0bbd2/uploads/2020/03/2020032628.pdf,,,,,https://rupnagar.nic.in/essential-items-supply/,
Punjab,Roop Nagar,District,Food View,Food delivery,Contact details for essential items supply for Sub Division Sri Chamkaur Sahib,,,https://cdn.s3waas.gov.in/s3e2c0be24560d78c5e599c2a9c9d0bbd2/uploads/2020/03/2020032641.pdf,,,,,https://rupnagar.nic.in/essential-items-supply/,
Punjab,Roop Nagar,District,Food View,Food delivery,Contact details for essential items supply for Sub Division Nangal,,,https://cdn.s3waas.gov.in/s3e2c0be24560d78c5e599c2a9c9d0bbd2/uploads/2020/03/2020032632.pdf,,,,,https://rupnagar.nic.in/essential-items-supply/,
Punjab,Roop Nagar,District,Food View,Food delivery,Contact details for essential items supply for Sub Division Morinda,,,https://cdn.s3waas.gov.in/s3e2c0be24560d78c5e599c2a9c9d0bbd2/uploads/2020/03/2020032632-1.pdf,,,,,https://rupnagar.nic.in/essential-items-supply/,
Punjab,Roop Nagar,District,Food View,Food delivery,Whatsaap number for home delivery of milk ang grocery,,,https://cdn.s3waas.gov.in/s3e2c0be24560d78c5e599c2a9c9d0bbd2/uploads/2020/03/2020033122.jpg,,,,,https://rupnagar.nic.in/,
Punjab,Roop Nagar,District,Health View,Medicine delivery,Whatsaap number for home delivery of medicines,,,https://cdn.s3waas.gov.in/s3e2c0be24560d78c5e599c2a9c9d0bbd2/uploads/2020/03/2020033122.jpg,,,,,https://rupnagar.nic.in/,
Punjab,Roop Nagar,District,E-pass,,,,,https://epasscovid19.pais.net.in/,,,,,https://rupnagar.nic.in/,
Punjab,Sangrur,District,Others,,Google form for Indian citizen willing to return india,For sangrur district only,,https://docs.google.com/forms/d/e/1FAIpQLSfcVzA3uN9RbmKR6eZXPRl9bYohpVu9LMgM4PiqLxH4v_iv2Q/viewform,,,,,,
Punjab,Sangrur,District,Others,,Volunteer registration form,For sangrur district only,,https://docs.google.com/forms/d/e/1FAIpQLSfyaj46iEyk1uVpPeTYN5EuhPiM2iqjgptbAB4leu6il6KTeg/viewform,,,,,https://sangrur.nic.in/,
Punjab,Sangrur,District,E-pass,,,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/03/2020032870.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,Sangrur,District,Food View,Food delivery,Milk Diaries helpline numbers,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/03/2020032927.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,Sangrur,District,Food View,Food delivery,Information for food delivery,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/03/2020032870.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,Sangrur,District,Food View,Ration,Contact numbers for ration,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/03/2020032870.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,Sangrur,District,Food View,Food delivery,Essential food supplies order,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/04/2020040361.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,Sangrur,District,Food View,Ration,Distrubution of Groceries and veggies,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/03/2020032829-1.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,Sangrur,District,Food View,Food delivery,Door to door delivery of vegetables,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/03/2020032811.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,Sangrur,District,Food View,Food delivery,Details of essential items supplier,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/03/2020032822.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,Sangrur,District,Health View,Medicine delivery,Contact details for medicine delivery,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/03/2020032870.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,Sangrur,District,Health View,Medicine delivery,Medicines door to door,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/03/2020032891.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,Sangrur,District,Health View,Others,Order regarding emergency health services,,,https://cdn.s3waas.gov.in/s3eb6fdc36b281b7d5eabf33396c2683a2/uploads/2020/03/2020032883.pdf,,,,,https://sangrur.nic.in/covid-19-orders,
Punjab,S.A.S Nagar,District,Health  View,Others,District Informatics Officer ofr RT-PCR App,28 Anu Gupta anu.gupta@nic.in,9814624233,http://pbhealth.gov.in/dio20list%20Dated%2009-05-2020.pdf,,,,,http://pbhealth.gov.in,
Punjab,S.A.S Nagar,District,Health View,Speciality hospitals,Categ I Dedicated COVID Hospital (DCH),Gian Sagar Medical College and Hospital; Banur,,,,,,,,,,http://pbhealth.gov.in,,,,,,,,,,,,
Punjab,S.A.S Nagar,District,Health View,Speciality hospitals,Categ II Dedicated COVID Health Centre (DCHC),DH Mohali,,http://pbhealth.gov.in,,,,,,
Punjab,S.A.S Nagar,District,Health View,Speciality hospitals,Categ II Dedicated COVID Health Centre (DCHC),ESI Hospital,,http://pbhealth.gov.in,,,,,,
Punjab,S.A.S Nagar,District,Health View,Speciality hospitals,Categ II Dedicated COVID Health Centre (DCHC),Rehabilitation Centre Near Spine Centre sector 67 Mohali,,http://pbhealth.gov.in,,,,,,
Punjab,S.A.S Nagar,District,Health View,Speciality hospitals,Categ III Dedicated Covid Centre (DCCC),Chandigarh University,,http://pbhealth.gov.in,,,,,,
Punjab,S.A.S Nagar,District,Others,,People in charge for passengers going other states from the district via trains,,,https://cdn.s3waas.gov.in/s394f6d7e04a4d452035300f18b984988c/uploads/2020/05/2020050873.pdf,,,,,https://sasnagar.nic.in/document-category/movement/,
Punjab,S.A.S Nagar,District,Others,,List of nodal officers for the movement of other state residents,,,https://cdn.s3waas.gov.in/s394f6d7e04a4d452035300f18b984988c/uploads/2020/05/2020050692.pdf,,,,,https://sasnagar.nic.in/document-category/movement/,
Punjab,S.A.S Nagar,District,Others,,"List of screening centres for those who have their own transport and want to move out of District SAS Nagar",,,https://cdn.s3waas.gov.in/s394f6d7e04a4d452035300f18b984988c/uploads/2020/05/2020050348.pdf,,,,,https://sasnagar.nic.in/document-category/movement/,
Punjab,S.A.S Nagar,District,E-Pass View,,For Curfew Pass  Mohali,,9646599208,epasscovid19.pais.net.in,,,,,,
Punjab,S.A.S Nagar,District,E-Pass View,,For Curfew Pass  Mohali,Whatsapp numbers,98888886380; 9878152406,epasscovid19.pais.net.in,,,,,,
Punjab,Sri Muktsar Sahib,District,Others,,List of grocery; medical stores; petrol pumps and emergency numbers during lockdown,During lockdown,,https://dgrpg.punjab.gov.in/wp-content/uploads/2020/03/Details-of-Essential-Items-Suppliers-Sri-Muktsar-Sahib.pdf,,,,,https://dgrpg.punjab.gov.in,
Punjab,Sri Muktsar Sahib,District,Others,,Registration form for those who want to return to Sri Muktsar Sahib district from abroad,,,https://docs.google.com/forms/d/e/1FAIpQLSedE1JvRsP1F07lT8G6E01Ps-HqUX00YdIJzKyD1KkPFWWMEA/viewform,,,,,https://muktsar.nic.in/,
Punjab,Sri Muktsar Sahib,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),Civil Hospital Shri Muktsar Sahib,,,,,,,,
Punjab,Sri Muktsar Sahib,District,Health View,Speciality Hospital,Categ III Dedicated Covid Centre (DCCC,Mai Bhago Ayurvedic Medical College; Shri Muktsar Sahib,,,,,,,,
Punjab,Sri Muktsar Sahib,District,Health View,Health: Others,Dist Informatics Officer for RT-PCR App,Gurjinder Singh gurjind.singh@nic.in,9814620440,http://pbhealth.gov.in/dio20list%20Dated%2009-05-2020.pdf,,,,,http://pbhealth.gov.in,
Punjab,Tarn Taran,District,Food View,Others,List of grocery stores providing home delivery,During lockdown,,https://dgrpg.punjab.gov.in/wp-content/uploads/2020/03/List-of-grocery-store.pdf,,,,,https://dgrpg.punjab.gov.in,
Punjab,Tarn Taran,District,Others,,List of shelter homes for migrants and workers stranded in the district,Number of beds; address and contact details in the link,,https://dgrpg.punjab.gov.in/wp-content/uploads/2020/04/3767-Dt.-03.04.2020-Shelter-Homes-in-District-Tarn-Taran.pdf,,,,,https://dgrpg.punjab.gov.in,
Punjab,Tarn Taran,District,Health View,Health: Others,List of Quarantine Centres in the district,Blocks; addreses and contact numbers,,https://dgrpg.punjab.gov.in/wp-content/uploads/2020/04/3777-78-Dt.-03.04.2020-Quarantine-wards-in-District-Tarn-Taran.pdf,,,,As per Govt Order dated 3 April 2020,https://dgrpg.punjab.gov.in,
Punjab,Tarn Taran,District,Health View,Health: Others,List of quarantine facilities for Punjab Police in Tarn Taran,Names of the 8 centres in the link,,http://pbhealth.gov.in/Compedium%20Final/(2)%20home%20quarntine/Police%20Quarantine%20Centres%2009-May-2020.pdf,,,,,http://pbhealth.gov.in,
Punjab,Tarn Taran,District,Health View,Isolation centre,Isolation Centre - Private Govt tie up,Guru Nanak Dev Hospital; Tarn Taran,,http://pbhealth.gov.in/Compedium%20Final/(1)isolation/More%20isolation%20facilities%20in%20Tarntaran;%20Gurdaspur%20&%20Amritsar.pdf,,,,,http://pbhealth.gov.in,
Punjab,Tarn Taran,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),CHC Ghairala,,http://pbhealth.gov.in/,,,,,http://pbhealth.gov.in,
Punjab,Tarn Taran,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),New Mother and Child Hospital; Civil Hospital Tarntaran,,http://pbhealth.gov.in/,,,,,,
Punjab,Tarn Taran,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),Mamta Niketan School ;Tarntaran,,http://pbhealth.gov.in/,,,,,,
Punjab,Tarn Taran,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),Shiv Shakti College of Nursing,,http://pbhealth.gov.in/,,,,,,
Punjab,Tarn Taran,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),S.B.S pharmacy college; patti,,http://pbhealth.gov.in/,,,,,,
Punjab,Tarn Taran,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),Sri Guru Arjan Dev Govt. Sen . Sec School,,http://pbhealth.gov.in/,,,,,,
Punjab,Tarn Taran,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),S.B.S hostel ; patti,,http://pbhealth.gov.in/,,,,,,
Punjab,Tarn Taran,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),Mai Bhago Nursing College ; Village Piddi; Tarntaran,,http://pbhealth.gov.in/,,,,,,
Punjab,Tarn Taran,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),Bhai Bala Ji Boys Hostel,,http://pbhealth.gov.in/,,,,,,
Punjab,Tarn Taran,District,Health View,Speciality Hospital,Categ II Dedicated COVID Health Centre (DCHC),Bibi Amro Girls College ; Khadoor sahib ; Tarntaran,,http://pbhealth.gov.in/,,,,,,
Punjab,Tarn Taran,District,Health View,Health: Others,Dist Informatics Officer for RT-PCR App,Vijay Kumar Soni vk.soni@nic.in,9417680918,http://pbhealth.gov.in/dio20list%20Dated%2009-05-2020.pdf,,,,,http://pbhealth.gov.in/,
Punjab,Tarn Taran,District,Health View,Health: Others,Dist Informatics Officer for RT-PCR App,Harminder Singh harminder.singh90@nic.in,,,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,King Institute of Preventive Medicine & Research; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Madras Medical College; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Stanley Medical College; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Govt. Kilpauk Medical College; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,National Institute for Research in Tuberculosis; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,State Public Health Laboratory; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,National Institute of Epidemiology; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,MGR Medical University; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Dr. ALM PG Institute of Basic Medical Sciences; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Govt. Medical College & Hospital; Omandurar Govt. Estate; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Govt. Theni Medical College; Theni,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Tirunelveli Medical College; Tirunelveli,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Govt. Medical College; Thiruvarur,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Kumar Mangalam Govt. Medical College; Salem,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Coimbatore Medical College; Coimbatore,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Govt. Medical College & ESIC Hospital; Coimbatore,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Govt. Medical College; Villupuram,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Madurai Medical College; Madurai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,K A P Viswanatham Govt. Medical College; Trichy,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Perundurai Medical College; Perundurai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Govt. Dharmapuri Medical College; Dharmapuri,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Govt. Medical College; Vellore,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Thanjavur Medical College; Thanjavur,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Kanyakumari Govt. Medical College; Nagercoil,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Govt. Thoothukudi Medical College; Thoothukudi,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Institute of Vector Control & Zoonoses; Hosur,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Pasteur Institute of India; Coonoor,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Rajah Muthiah Medical College; Chidambaram,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Government Medical College; Karur,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Govt. Tiruvannamalai Medical College & Hospital; Tiruvannamalai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Chengalpattu Government Medical College; Kancheepuram,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Government Medical College and Hospital; Pudukkottai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Government Shivagangai Medical College; Shivagangai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Government District Heaquarters Hospital; Virrudhu Nagar,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Government District Heaquarters Hospital; Ramanathapuram,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Government Laboratory for RT-PCR Covid 19 testing,Government District Heaquarters Hospital; Ariyalur,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Dept. of Clinical Virology; CMC; Vellore,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Department of Laboratory Services; Apollo Hospitals Enterprise Ltd; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Neuberg Ehrlich Lab Pvt Ltd; 46-48 Masilamani Road; Balaji Nagar; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Sri Ramachandra Medical College & Research Institute; Porur; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Microbiology Lab; Veerakeralam Road; Coimbatore,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,YRG CARE; Taramani; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Hitech Diagnostic Centre- A Unit of Dr. Ganesan’s Hitech Diagnostic Centre PVt Ltd; Poonamallee High Road; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,PSG Hospitals Diagnostic Centre; Avinashi Road; Peelamedu; Coimbatore,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Medall Healthcare Pvt Ltd; 17; Race View Colony; 2nd street; Race Course Road; Guindy; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Meenakshi Labs Madurai A unit of Sunmed Healthcare Pvt Ltd; 2nd Floor; Meenakshi Mission Hospital and Research Centre; Madurai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Metropolis Healthcare Limited; No 3; Jaganathan Road; Nungambakkam; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Clinical Lab Services; Dr. Rela Institute & Medical Centre; #7; CLC Works Rd; Shankar Nagar; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Doctors’ Diagnostic Centre; 123/1; Puthur High Road; Thiruchirapalli,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for RT-PCR Covid 19 testing,Molecular Testing; Institute of Lab Medicine; Kovai Medical Center & Hospital; 99; Avinashi Road; Coimbatore,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for CB NAAT Covid 19 testing,MIOT Hospitals – Dept of Lab Medicine; 4/112; Mount Poonamallee Road; Manapakkam; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Covid-19 Testing Centres,Private Laboratory for CB NAAT Covid 19 testing,Madras Medical Mission Clinical Lab Services; 4-A; Dr. J. Jayalalitha Nagar; Mogappair East; Chennai,,https://www.icmr.gov.in/,,,,,,
Tamil Nadu,ALL,State,Health View,Speciality Hospitals,List of Dedicated Covid hospitals; Covid health centres and covid centres,,,https://stopcorona.tn.gov.in/%e0%ae%ae%e0%af%81%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%bf%e0%ae%af-%e0%ae%a4%e0%ae%95%e0%ae%b5%e0%ae%b2%e0%af%8d%e0%ae%95%e0%ae%b3%e0%af%8d/,,,,,,
Tamil Nadu,ALL,State,Health View,Tele-Consultation,Corona Virus Help Line,24 X 7,1860 500 1066,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,ALL,State,Health View,Tele-Consultation,District wise Contact Numbers of DMHP Tele-Counselling Team,,,http://www.stopcoronatn.in/files/Contact_Numbers_of_DMHP_Tele-Counselling_Team.pdf,,,,,http://www.stopcoronatn.in/whomtocontact.html,
Tamil Nadu,ALL,State,Health View,Tele-Consultation,Contact for Healthcare Organizations Telemedicine Facilities In Tamil Nadu,,,coronatn.in/files/Contact_for_Healthcare_Organizations_Telemedicine_Facilities_In_Tamil_Nadu.pdf,,,,,http://www.stopcoronatn.in/whomtocontact.html,
Tamil Nadu,ALL,State,Health View,Tele-Consultation,Online Psychosocial Support and Mental health services,Across states and languages; Specific Consultants for Psychiatry Tele-Consultation,,http://www.stopcoronatn.in/files/ONLINE_PSYCHOSOCIAL_SUPPORT_AND_MENTAL_HEALTH_SERVICES_DURING_COVID_19_PANDEMIC_28.03.20_5_Pages_English_168_KB.pdf,,,,,http://www.stopcoronatn.in/whomtocontact.html,
Tamil Nadu,ALL,State,Health View,Others,Directorate of Medical & Rural Health Services,District wise contact details,,http://www.stopcoronatn.in/files/JDHS_Contact.pdf,,,,,http://www.stopcoronatn.in/whomtocontact.html,
Tamil Nadu,ALL,State,Health View,Others,Directorate of Public Health and Preventive Medicine,Telephone / Fax / Mobile numbers of Deputy Directors of Health Services,,http://www.stopcoronatn.in/files/DPH_Contact.pdf,,,,,http://www.stopcoronatn.in/whomtocontact.html,
Tamil Nadu,ALL,State,Health View,Others,Department of Medical Education,Names of Deans/special officers and contact details,,http://www.stopcoronatn.in/files/DME_Contact.pdf,,,,,http://www.stopcoronatn.in/whomtocontact.html,
Tamil Nadu,ALL,State,E-pass View,,,E-pass application via Service Plus App,,https://play.google.com/store/apps/details?id=com.org.ep.serviceplusapp,,,,,,
Tamil Nadu,ALL,State,E-pass View,,,Application form for Epass for essential services,,https://serviceonline.gov.in/tamilnadu/renderApplicationForm.do;jsessionid=FE91F1DE3E52E008E1B9FAFAE1DB51C9?serviceId=7210003&UUID=69f0aa30-12a6-4c49-9d18-5eee28580dda&grievDefined=0&serviceLinkRequired=No&directService=true&userLoggedIn=N&tempId=2280&source=CTZN&OWASP_CSRFTOKEN=S25P-ITSR-BJA5-8FJM-4TB1-I8Z2-YC65-GCQZ,,,,,,
Tamil Nadu,ALL,State,E-pass View,,COVID-19 – Application for Vehicle Movement Passes (TN ePass),,,https://tnepass.tnega.org/#/user/pass,,,,,,
Tamil Nadu,ALL,State,Others,,Call for Volunteers,Interested volunteers (doctors; paramedical staff; general public) may resister thenslevs in www.stopcoronatn.in or call at the given no.,044 46274449,https://stopcorona.xenovex.com/login,,,8AM-10PM,,,
Tamil Nadu,ALL,State,Others,,One link for volunteer registration for all the districts,,,http://14.139.183.34/covid19/,,,,,,
Tamil Nadu,Ariyalur,District,Health View,Speciality Hospitals,Govt. Medical College Hospital; Ariyalur,Perambalur Road; Near Railway Gate; Ariyalur 621704,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Ariyalur,District,Health View,Speciality Hospitals,A.S Hospital,Ethraj Nagar; Ariyalur; Ariyalur - 621704,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
